ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1.4150106442954043e+24	100.54	6.48	129.92	67.2	2.4548444498441686	0	0	180	10	232	120	22	3	29	15	31	0	1.8592474460601807	50	1.8592474460601807	19	62.0	
25638422548.14001	22.92	3.02	29.58	15.3	2.4548444498441686	1	1	45	4	58	30	22	3	29	15	31	0	0.031249046325683594	100	1.8904964923858643	27	73.0	
1000000054.44721	22.0	3.0	29.0	15.0	2.4548444498441686	2	1	22	3	29	15	22	3	29	15	31	0	0.031246662139892578	150	1.9217431545257568	27	82.0	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	3	1	22	3	29	15	22	3	29	15	31	0	0.015624523162841797	200	1.9373676776885986	27	86.5	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	4	1	22	3	29	15	22	3	29	15	31	0	0.015624046325683594	250	1.9529917240142822	27	89.2	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	5	1	22	3	29	15	22	3	29	15	31	0	0.015622854232788086	300	1.9686145782470703	27	91.0	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	6	1	22	3	29	15	22	3	29	15	31	0	0.015624761581420898	350	1.9842393398284912	27	92.28571428571429	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	7	1	22	3	29	15	22	3	29	15	31	0	0.015623331069946289	400	1.9998626708984375	27	93.25	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	8	1	22	3	29	15	22	3	29	15	31	0	0.01562356948852539	450	2.015486240386963	27	94.0	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	9	1	22	3	29	15	22	3	29	15	31	0	0.0156252384185791	500	2.031111478805542	27	94.6	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	10	1	22	3	29	15	22	3	29	15	31	0	0.015623331069946289	550	2.0467348098754883	27	95.0909090909091	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	11	1	22	3	29	15	22	3	29	15	31	0	0.015625	600	2.0623598098754883	27	95.5	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	12	1	22	3	29	15	22	3	29	15	31	0	0.015622854232788086	650	2.0779826641082764	27	95.84615384615384	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	13	1	22	3	29	15	22	3	29	15	31	0	0.015623807907104492	700	2.093606472015381	27	96.14285714285714	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	14	1	22	3	29	15	22	3	29	15	31	0	0.015624046325683594	750	2.1092305183410645	27	96.4	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	15	1	22	3	29	15	22	3	29	15	31	0	0.015623331069946289	800	2.1248538494110107	27	96.625	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	16	1	22	3	29	15	22	3	29	15	31	0	0.015625476837158203	850	2.140479326248169	27	96.82352941176471	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	17	1	22	3	29	15	22	3	29	15	31	0	0.015622377395629883	900	2.156101703643799	27	97.0	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	18	1	22	3	29	15	22	3	29	15	31	0	0.0	950	2.156101703643799	27	97.15789473684211	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	19	1	22	3	29	15	22	3	29	15	31	0	0.015623807907104492	1000	2.1717255115509033	27	97.3	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	20	1	22	3	29	15	22	3	29	15	31	0	0.015625715255737305	1050	2.1873512268066406	27	97.42857142857143	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	21	1	22	3	29	15	22	3	29	15	31	0	0.015622377395629883	1100	2.2029736042022705	27	97.54545454545455	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	22	1	22	3	29	15	22	3	29	15	31	0	0.0	1150	2.2029736042022705	27	97.65217391304348	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	23	1	22	3	29	15	22	3	29	15	31	0	0.031247854232788086	1200	2.2342214584350586	27	97.75	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	24	1	22	3	29	15	22	3	29	15	31	0	0.015624761581420898	1250	2.2498462200164795	27	97.84	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	25	1	22	3	29	15	22	3	29	15	31	0	0.015623331069946289	1300	2.265469551086426	27	97.92307692307692	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	26	1	22	3	29	15	22	3	29	15	31	0	0.0	1350	2.265469551086426	27	98.0	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	27	1	22	3	29	15	22	3	29	15	31	0	0.015623807907104492	1400	2.2810933589935303	27	98.07142857142857	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	28	1	22	3	29	15	22	3	29	15	31	0	0.01562356948852539	1450	2.2967169284820557	27	98.13793103448276	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	29	1	22	3	29	15	22	3	29	15	31	0	0.0	1500	2.2967169284820557	27	98.2	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	30	1	22	3	29	15	22	3	29	15	31	0	0.015625	1550	2.3123419284820557	27	98.25806451612904	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	31	1	22	3	29	15	22	3	29	15	31	0	0.015625476837158203	1600	2.327967405319214	27	98.3125	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	32	1	22	3	29	15	22	3	29	15	31	0	0.0	1650	2.327967405319214	27	98.36363636363636	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	33	1	22	3	29	15	22	3	29	15	31	0	0.01562356948852539	1700	2.3435909748077393	27	98.41176470588235	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	34	1	22	3	29	15	22	3	29	15	31	0	0.015624284744262695	1750	2.359215259552002	27	98.45714285714286	
2.472079300029553	22.0	3.0	29.0	15.0	2.4548444498441686	35	1	22	3	29	15	22	3	29	15	31	0	0.015621662139892578	1800	2.3748369216918945	27	98.5	
