ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
3.2842517308250803e+42	100.91	6.496	130.384	67.44	9.247319602573041	0	0	180	10	232	120	22	3	29	15	295	0	5.268506050109863	500	5.268506050109863	205	59.0	
4.3016095628179995e+36	65.632	3.946949602122016	56.46153846153846	29.20424403183024	4.464473523738852	1	124	180	9.0	203.0	105.0	22	3.0	29.0	15.0	420	0	0.1463022232055664	1000	5.41480827331543	437	56.3	
1.5399655451653405e+36	61.08	3.463636363636364	42.445454545454545	21.954545454545453	4.464473523738852	2	185	180	9.0	203.0	105.0	22	3.0	29.0	15.0	456	0	0.1364610195159912	1500	5.551269292831421	740	50.666666666666664	
2.0332226827985608e+25	64.42	3.378787878787879	39.984848484848484	20.681818181818183	4.018461834029213	3	224	180	9.0	203.0	105.0	22	3.0	29.0	15.0	478	0	0.13339567184448242	2000	5.684664964675903	1037	48.150000000000006	
3.554146809322099e+36	63.946	3.457627118644068	42.271186440677965	21.864406779661017	1.4454520726830227	4	253	180	8.0	174.0	90.0	22	3.0	29.0	15.0	509	0	0.10986995697021484	2500	5.794534921646118	1356	45.76	
4.409361216276365e+35	60.39	3.5	43.5	22.5	0.981565256137265	5	287	180	8.0	174.0	90.0	22	3.0	29.0	15.0	541	0	0.14637136459350586	3000	5.940906286239624	1659	44.699999999999996	
1.9961114682200604e+39	58.252	3.41995841995842	41.17879417879418	21.2993762993763	0.8215044829519464	6	306	180	8.0	174.0	90.0	22	3.0	29.0	15.0	561	0	0.15224957466125488	3500	6.093155860900879	1982	43.371428571428574	
9.694158307711349e+29	54.538	3.375782881002088	39.897703549060545	20.636743215031316	0.39446115528897735	7	328	180	8.0	174.0	90.0	22	3.0	29.0	15.0	579	0	0.1311969757080078	4000	6.224352836608887	2297	42.574999999999996	
2.4779179771113854e+38	53.218	3.243298969072165	36.05567010309279	18.649484536082475	0.39446115528897735	8	343	180	8.0	174.0	90.0	22	3.0	29.0	15.0	587	0	0.12016439437866211	4500	6.344517230987549	2603	42.15555555555556	
762178259604545.5	51.36	3.097560975609756	31.829268292682926	16.463414634146343	0.39446115528897735	9	352	157	8.0	174.0	90.0	22	3.0	29.0	15.0	591	0	0.10618782043457031	5000	6.450705051422119	2894	42.120000000000005	
655104255.5567385	52.672	3.107070707070707	32.10505050505051	16.606060606060606	0.20269307486092372	10	358	157	8.0	174.0	90.0	22	3.0	29.0	15.0	596	0	0.10563993453979492	5500	6.556344985961914	3182	42.14545454545454	
1.5269937763622093e+18	49.826	3.1040816326530614	32.018367346938774	16.56122448979592	0.20269307486092372	11	369	157	8.0	174.0	90.0	22	3.0	29.0	15.0	599	0	0.12122035026550293	6000	6.677565336227417	3465	42.25	
8222645.884729153	47.482	3.0609756097560976	30.76829268292683	15.914634146341463	0.20269307486092372	12	378	112	5.0	87.0	45.0	22	3.0	29.0	15.0	599	0	0.10559701919555664	6500	6.783162355422974	3757	42.2	
15962192977.150406	49.834	3.0813008130081303	31.357723577235774	16.21951219512195	0.10484347921365268	13	387	112	5.0	87.0	45.0	22	3.0	29.0	15.0	599	0	0.12897253036499023	7000	6.912134885787964	4033	42.38571428571428	
