ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
2.657411774531526e+47	100.1	6.46	129.34	66.9	2.432537788207737	0	0	180	10	232	120	22	3	29	15	57	0	2.3904643058776855	100	2.3904643058776855	43	57.0	
2.0975277964834092e+28	67.89	3.8313253012048194	53.10843373493976	27.46987951807229	2.432537788207737	1	17	180	7.0	145.0	75.0	22	3.0	29.0	15.0	81	0	0.046872615814208984	200	2.4373369216918945	98	51.0	
1.5589138919644908e+24	85.18	3.4105263157894736	40.90526315789474	21.157894736842106	2.432537788207737	2	22	157	6.0	116.0	60.0	22	3.0	29.0	15.0	89	0	0.046869516372680664	300	2.484206438064575	165	44.99999999999999	
1105098.7985729228	84.78	3.1382978723404253	33.01063829787234	17.074468085106382	2.3506632569586663	3	29	157	6.0	116.0	60.0	22	3.0	29.0	15.0	95	0	0.03125262260437012	400	2.5154590606689453	228	43.00000000000001	
548702.9828537595	71.29	3.0510204081632653	30.479591836734695	15.76530612244898	2.3506632569586663	4	31	157	4.0	58.0	30.0	22	3.0	29.0	15.0	99	0	0.03124833106994629	500	2.5467073917388916	291	41.800000000000004	
16728697.891091371	65.65	3.0505050505050506	30.464646464646464	15.757575757575758	2.3506632569586663	5	33	157	4.0	58.0	30.0	22	3.0	29.0	15.0	100	0	0.031241416931152344	600	2.577948808670044	358	40.33333333333333	
129039565.34159912	60.44	3.0103092783505154	29.298969072164947	15.154639175257731	2.286861585008048	6	37	135	4.0	58.0	30.0	22	3.0	29.0	15.0	104	0	0.031249046325683594	700	2.6091978549957275	422	39.714285714285715	
6.500772600670924e+20	58.25	3.0408163265306123	30.183673469387756	15.612244897959183	2.286861585008048	7	40	135	4.0	58.0	30.0	22	3.0	29.0	15.0	104	0	0.031247615814208984	800	2.6404454708099365	484	39.5	
2.2569848188289896e+20	68.21	3.08	31.32	16.2	2.286861585008048	8	40	135	6	116	60	22	3	29	15	110	0	0.03124713897705078	900	2.6716926097869873	547	39.22222222222223	
1245289218263.227	68.19	3.0202020202020203	29.585858585858585	15.303030303030303	2.286861585008048	9	42	135	4.0	58.0	30.0	22	3.0	29.0	15.0	116	0	0.03124856948852539	1000	2.7029411792755127	611	38.9	
6.371261920915472e+20	67.05	3.04040404040404	30.171717171717173	15.606060606060606	2.286861585008048	10	43	135	4.0	58.0	30.0	22	3.0	29.0	15.0	120	0	0.04687094688415527	1100	2.749812126159668	678	38.36363636363637	
1865849621072.8462	80.83	3.0526315789473686	30.526315789473685	15.789473684210526	2.2868615630568288	11	48	135	4.0	58.0	30.0	22	3.0	29.0	15.0	125	0	0.03124856948852539	1200	2.7810606956481934	727	39.416666666666664	
5.540453564363643e+36	78.33	3.0202020202020203	29.585858585858585	15.303030303030303	2.2868615630568288	12	50	135	4.0	58.0	30.0	22	3.0	29.0	15.0	125	0	0.015625	1300	2.7966856956481934	781	39.92307692307693	
6.879872536420741e+36	78.84	3.0505050505050506	30.464646464646464	15.757575757575758	2.2868615630568288	13	51	135	4.0	58.0	30.0	22	3.0	29.0	15.0	128	0	0.031246423721313477	1400	2.827932119369507	836	40.28571428571428	
2.1987172383278234e+22	71.76	3.061224489795918	30.775510204081634	15.918367346938776	2.2868615630568288	14	53	135	4.0	58.0	30.0	22	3.0	29.0	15.0	134	0	0.015624284744262695	1500	2.8435564041137695	892	40.53333333333333	
