ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1.99287673527128e+42	101.46	6.52	131.08	67.8	2.472431180544038	0	0	180	10	232	120	22	3	29	15	30	0	1.843623161315918	50	1.843623161315918	20	60.0	
2.3094912888949813e+34	62.8	4.1395348837209305	62.04651162790697	32.093023255813954	2.4360847595764903	1	8	90	6.0	116.0	60.0	22	3.0	29.0	15.0	36	0	0.06249523162841797	100	1.906118392944336	41	59.0	
4.029204623478261e+30	77.7	3.875	54.375	28.125	2.4360847595764903	2	11	90	5.0	87.0	45.0	22	3.0	29.0	15.0	38	0	0.031247615814208984	150	1.937366008758545	48	68.0	
1.584842553191501e+26	81.76	3.9791666666666665	57.395833333333336	29.6875	2.4360847595764903	3	14	90	6.0	116.0	60.0	45	3.0	29.0	15.0	39	0	0.031249284744262695	200	1.9686152935028076	48	76.0	
2.6301947581446843	82.18	3.9	55.1	28.5	2.4360847595764903	4	14	90	4	58	30	67	3	29	15	39	0	0.031246423721313477	250	1.999861717224121	48	80.8	
2.9389031578226956	76.66	3.56	45.24	23.4	2.4360847595764903	5	14	90	4	58	30	67	3	29	15	39	0	0.015624046325683594	300	2.0154857635498047	48	84.0	
2.5271453087361833	77.12	3.3	37.7	19.5	2.4360847595764903	6	14	90	4	58	30	67	3	29	15	39	0	0.015624046325683594	350	2.0311098098754883	48	86.28571428571428	
2.436787096620231	75.28	3.02	29.58	15.3	2.4360847595764903	7	14	90	4	58	30	67	3	29	15	39	0	0.031246662139892578	400	2.062356472015381	48	88.0	
2.43608475957649	70.68	3.0	29.0	15.0	2.4360847595764903	8	14	90	3	29	15	67	3	29	15	39	0	0.015625953674316406	450	2.0779824256896973	48	89.33333333333333	
2.43608475957649	72.06	3.0	29.0	15.0	2.4360847595764903	9	14	90	3	29	15	67	3	29	15	39	0	0.015622615814208984	500	2.0936050415039062	48	90.4	
2.43608475957649	72.06	3.0	29.0	15.0	2.4360847595764903	10	14	90	3	29	15	67	3	29	15	39	0	0.015624284744262695	550	2.109229326248169	48	91.27272727272727	
2.43608475957649	73.44	3.0	29.0	15.0	2.4360847595764903	11	14	90	3	29	15	67	3	29	15	39	0	0.015623092651367188	600	2.124852418899536	48	92.0	
2.43608475957649	73.9	3.0	29.0	15.0	2.4360847595764903	12	14	90	3	29	15	67	3	29	15	39	0	0.015625	650	2.140477418899536	48	92.61538461538461	
2.43608475957649	72.06	3.0	29.0	15.0	2.4360847595764903	13	14	90	3	29	15	67	3	29	15	39	0	0.01562356948852539	700	2.1561009883880615	48	93.14285714285714	
2.43608475957649	72.98	3.0	29.0	15.0	2.4360847595764903	14	14	90	3	29	15	67	3	29	15	39	0	0.015624284744262695	750	2.171725273132324	48	93.6	
2.43608475957649	74.82	3.0	29.0	15.0	2.4360847595764903	15	14	90	3	29	15	67	3	29	15	39	0	0.015623807907104492	800	2.1873490810394287	48	94.0	
2.43608475957649	80.34	3.0	29.0	15.0	2.4360847595764903	16	14	90	3	29	15	67	3	29	15	39	0	0.015624046325683594	850	2.2029731273651123	48	94.3529411764706	
2.43608475957649	76.2	3.0	29.0	15.0	2.4360847595764903	17	14	90	3	29	15	67	3	29	15	39	0	0.01562356948852539	900	2.2185966968536377	48	94.66666666666667	
2.43608475957649	75.74	3.0	29.0	15.0	2.4360847595764903	18	14	90	3	29	15	67	3	29	15	39	0	0.015624284744262695	950	2.2342209815979004	48	94.94736842105263	
