ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1.9924356075850157e+41	101.136	6.506	130.674	67.59	1.246712486424079	0	0	180	10	232	120	22	3	29	15	298	0	5.076044797897339	500	5.076044797897339	202	59.599999999999994	
5.440265516884901e+42	64.286	3.738341968911917	50.4119170984456	26.075129533678755	1.1974782634677175	1	114	180	10.0	232.0	120.0	22	3.0	29.0	15.0	406	0	0.11372971534729004	1000	5.189774513244629	447	55.3	
1.0369571114449564e+47	69.174	3.3355855855855854	38.73198198198198	20.033783783783782	1.1974782634677175	2	170	180	8.0	174.0	90.0	22	3.0	29.0	15.0	451	0	0.11495637893676758	1500	5.3047308921813965	729	51.4	
3.271979220779224e+42	74.318	3.131416837782341	32.81108829568789	16.971252566735114	1.1960084267437379	3	184	180	7.0	145.0	75.0	22	3.0	29.0	15.0	476	0	0.12370991706848145	2000	5.428440809249878	1033	48.35	
7.6079433966419e+27	68.064	3.1058091286307055	32.06846473029046	16.58713692946058	1.188246080274762	4	202	157	7.0	145.0	75.0	22	3.0	29.0	15.0	493	0	0.12656450271606445	2500	5.555005311965942	1308	47.68	
3.315379344622559e+42	73.87	3.11088295687885	32.215605749486656	16.66324435318275	1.1833474519327194	5	215	157	7.0	145.0	75.0	22	3.0	29.0	15.0	518	0	0.1093745231628418	3000	5.664379835128784	1620	46.0	
5.580432755246508e+29	73.03	3.080578512396694	31.33677685950413	16.208677685950413	1.183038115050573	6	231	157	5.0	87.0	45.0	22	3.0	29.0	15.0	532	0	0.09628057479858398	3500	5.760660409927368	1926	44.971428571428575	
9.528463419907093e+36	72.162	3.0323232323232325	29.937373737373736	15.484848484848484	1.1830349781229303	7	237	157	6.0	116.0	60.0	22	3.0	29.0	15.0	539	0	0.12262153625488281	4000	5.883281946182251	2222	44.45	
170861223152062.97	70.002	3.046277665995976	30.3420523138833	15.694164989939638	1.1830347071031933	8	240	157	7.0	145.0	75.0	22	3.0	29.0	15.0	542	0	0.10448360443115234	4500	5.987765550613403	2520	43.99999999999999	
1.1617787396508143e+20	73.01	3.050301810865191	30.458752515090545	15.754527162977867	1.182796152176622	9	244	157	4.0	58.0	30.0	22	3.0	29.0	15.0	543	0	0.10796737670898438	5000	6.095732927322388	2825	43.50000000000001	
785780211233754.5	67.862	3.0444444444444443	30.288888888888888	15.666666666666666	1.182796152176622	10	250	157	5.0	87.0	45.0	22	3.0	29.0	15.0	544	0	0.12501978874206543	5500	6.220752716064453	3111	43.43636363636364	
7.084440431728413e+27	62.944	3.0628803245436105	30.823529411764707	15.943204868154158	1.182567620859142	11	257	157	7.0	145.0	75.0	22	3.0	29.0	15.0	546	0	0.10838723182678223	6000	6.329139947891235	3398	43.36666666666667	
1.2458875550191702e+16	57.554	3.0307377049180326	29.891393442622952	15.461065573770492	1.182567620859142	12	270	135	4.0	58.0	30.0	22	3.0	29.0	15.0	546	0	0.10447812080383301	6500	6.433618068695068	3715	42.84615384615385	
2.0673892955332705e+32	59.516	3.0853658536585367	31.475609756097562	16.28048780487805	1.182567620859142	13	279	135	7.0	145.0	75.0	22	3.0	29.0	15.0	546	0	0.12237238883972168	7000	6.55599045753479	4022	42.54285714285714	
1.7430163037426088e+16	59.096	3.049079754601227	30.42331288343558	15.736196319018404	1.182567620859142	14	291	135	7.0	145.0	75.0	22	3.0	29.0	15.0	546	0	0.09997367858886719	7500	6.655964136123657	4323	42.36	
3.7951587507857024e+17	55.97	3.049484536082474	30.43505154639175	15.742268041237113	1.1825675972496081	15	307	135	5.0	87.0	45.0	22	3.0	29.0	15.0	546	0	0.10744047164916992	8000	6.763404607772827	4617	42.2875	
5.521470732764681e+18	59.44	3.046653144016227	30.352941176470587	15.699797160243408	1.1825675972496081	16	315	135	5.0	87.0	45.0	22	3.0	29.0	15.0	549	0	0.12677526473999023	8500	6.890179872512817	4906	42.28235294117647	
4.84296056070342e+20	65.536	3.0305498981670063	29.885947046843178	15.458248472505092	1.1825675501205748	17	325	135	7.0	145.0	75.0	22	3.0	29.0	15.0	550	0	0.1322314739227295	9000	7.022411346435547	5187	42.36666666666666	
7.041504429116174e+27	65.352	3.062626262626263	30.816161616161615	15.93939393939394	1.1825675501016875	18	331	135	7.0	145.0	75.0	22	3.0	29.0	15.0	550	0	0.11232924461364746	9500	7.134740591049194	5458	42.54736842105263	
7.993421692105507e+29	67.136	3.0566801619433197	30.643724696356276	15.850202429149798	1.1825675500780781	19	338	135	7.0	145.0	75.0	22	3.0	29.0	15.0	550	0	0.11102128028869629	10000	7.245761871337891	5727	42.730000000000004	
9413971194011280.0	64.146	3.0451745379876796	30.310061601642712	15.677618069815194	1.1825675500780781	20	352	112	7.0	145.0	75.0	22	3.0	29.0	15.0	550	0	0.10873150825500488	10500	7.3544933795928955	5970	43.14285714285714	
