ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
6.0868858551900335e+47	101.09	6.504	130.616	67.56	1.2051592744666646	0	0	180	10	232	120	22	3	29	15	302	0	5.293645143508911	500	5.293645143508911	198	60.4	
1.6664827026135478e+45	70.908	3.3702928870292888	39.73849372384937	20.55439330543933	1.1907125065180852	1	516	180	9.0	203.0	105.0	22	3.0	29.0	15.0	740	0	0.7051470279693604	1000	5.9987921714782715	1804	-80.4	
2199936.757399823	79.87	3.15	33.35	17.25	1.1855445024180853	2	603	180	6	116	60	22	3	29	15	869	0	0.48969078063964844	1500	6.48848295211792	3719	-147.93333333333334	
134381.77953612254	86.574	3.124	32.596	16.86	1.1855445024180853	3	682	180	6	116	60	22	3	29	15	1035	0	0.7196948528289795	2000	7.208177804946899	5614	-180.7	
1678.4577011026563	88.622	3.13	32.77	16.95	1.059475752198223	4	703	180	6	116	60	22	3	29	15	1175	0	0.5535562038421631	2500	7.7617340087890625	7531	-201.24	
3328.980237998103	92.716	3.106	32.074	16.59	0.24085407494179037	5	719	180	6	116	60	22	3	29	15	1363	0	0.5748014450073242	3000	8.336535453796387	9400	-213.33333333333331	
64736795722.21811	96.504	3.162	33.698	17.43	0.24085407494179037	6	721	180	6	116	60	45	3	29	15	1711	0	0.6245574951171875	3500	8.961092948913574	11204	-220.1142857142857	
2.7658364479154787e+31	90.24	3.212424849699399	35.16032064128257	18.18637274549098	0.24085407494179037	7	739	180	6.0	116.0	60.0	45	3.0	29.0	15.0	2124	0	0.6769247055053711	4000	9.638017654418945	12927	-223.175	
8.796189646581084e+23	82.85	3.18	34.22	17.7	0.24085407494179037	8	750	180	9	203	105	45	3	29	15	2564	0	0.6226887702941895	4500	10.260706424713135	14647	-225.48888888888888	
1.471918721264122e+30	89.64	3.252	36.308	18.78	0.24085407494179037	9	750	157	12	290	150	45	3	29	15	3131	0	0.6368100643157959	5000	10.89751648902893	16319	-226.38	
2.2877129283566e+46	85.568	3.27	36.83	19.05	0.24085407494179037	10	750	157	6	116	60	45	3	29	15	3638	0	0.6457374095916748	5500	11.543253898620605	18091	-228.92727272727274	
4.195416634509263e+38	94.292	3.332	38.628	19.98	0.24085407494179037	11	755	157	12	290	150	45	3	29	15	4214	0	0.7020692825317383	6000	12.245323181152344	19786	-229.76666666666665	
1467058503773.1533	95.864	3.128	32.712	16.92	0.24085407494179037	12	756	157	5	87	45	45	3	29	15	4613	0	0.578622579574585	6500	12.823945760726929	21597	-232.26153846153846	
2.8607013496530344e+30	93.006	3.226	35.554	18.39	0.24085407494179037	13	760	157	6	116	60	45	3	29	15	4968	0	0.7071013450622559	7000	13.531047105789185	23392	-234.17142857142858	
11949794872041.299	90.512	3.162	33.698	17.43	0.13762530540537776	14	761	157	5	87	45	45	3	29	15	5331	0	0.7838761806488037	7500	14.314923286437988	25225	-236.33333333333331	
1.0335800559599974e+29	96.056	3.172	33.988	17.58	0.13762530540537776	15	761	157	6	116	60	45	3	29	15	5792	0	0.7543745040893555	8000	15.069297790527344	26932	-236.64999999999998	
5.833600570767453e+38	102.6	3.39	40.31	20.85	0.11663914473080574	16	762	157	12	290	150	45	3	29	15	6431	0	0.7984967231750488	8500	15.867794513702393	28543	-235.8	
2.9300206976422635e+39	97.48	3.386	40.194	20.79	0.11663914473080574	17	763	157	12	290	150	45	3	29	15	7174	0	0.7543816566467285	9000	16.62217617034912	30072	-234.13333333333333	
7.434119235419304e+43	94.896	3.296	37.584	19.44	0.11590757137283876	18	765	157	9	203	105	45	3	29	15	7742	0	0.5776264667510986	9500	17.19980263710022	31707	-233.7578947368421	
1.3409393393570092e+47	100.888	3.244	36.076	18.66	0.11536271563335392	19	765	157	9	203	105	45	3	29	15	8356	0	0.6404714584350586	10000	17.84027409553528	33350	-233.5	
3.5668159516721265e+44	100.212	3.386	40.194	20.79	0.11536271563335392	20	765	157	12	290	150	45	3	29	15	9061	0	0.6999335289001465	10500	18.540207624435425	34862	-232.01904761904763	
5.036791463661691e+35	89.772	3.242	36.018	18.63	0.11457355209377999	21	766	157	9	203	105	45	3	29	15	9630	0	0.6133339405059814	11000	19.153541564941406	36491	-231.73636363636365	
4.816371835355208e+36	101.276	3.246	36.134	18.69	0.11457355209377999	22	766	157	12	290	150	45	3	29	15	10271	0	0.6177642345428467	11500	19.771305799484253	38064	-230.9913043478261	
1.2373612449119546e+34	110.332	3.202	34.858	18.03	0.11449968971945894	23	767	157	9	203	105	45	3	29	15	10761	0	0.5937075614929199	12000	20.365013360977173	39748	-231.2333333333333	
4.649595564231373e+43	108.78	3.142	33.118	17.13	0.11449968971945894	24	767	157	12	290	150	45	3	29	15	11237	0	0.6328587532043457	12500	20.99787211418152	41397	-231.176	
1.13214064658956e+37	91.744	3.22	35.38	18.3	0.11449968971945894	25	768	157	9	203	105	45	3	29	15	11847	0	0.6801192760467529	13000	21.67799139022827	43012	-230.86153846153843	
9.556220086702747e+33	77.296	3.186	34.394	17.79	0.11449968971945894	26	769	157	5	87	45	45	3	29	15	12263	0	0.6344497203826904	13500	22.312441110610962	44759	-231.54814814814813	
2.662113272452611e+25	88.132	3.21	35.09	18.15	0.11449968971945894	27	769	157	5	87	45	45	3	29	15	12724	0	0.6401078701019287	14000	22.95254898071289	46527	-232.3357142857143	
6.564143895179557e+27	83.384	3.196	34.684	17.94	0.11430874764259877	28	770	157	6	116	60	45	3	29	15	13144	0	0.6791102886199951	14500	23.631659269332886	48314	-233.2	
4.639956668173792e+39	81.768	3.218	35.322	18.27	0.11430874764259877	29	770	157	7	145	75	45	3	29	15	13652	0	0.6492969989776611	15000	24.280956268310547	50030	-233.5333333333333	
1.8464478872516264e+24	77.04	3.212	35.148	18.18	0.11430874764259877	30	772	157	5	87	45	45	3	29	15	14055	0	0.6344382762908936	15500	24.91539454460144	51817	-234.30322580645162	
5.081540305014288e+24	81.016	3.228	35.612	18.42	0.11430874764259877	31	772	157	6	116	60	45	3	29	15	14464	0	0.7164068222045898	16000	25.63180136680603	53599	-234.99374999999998	
4.2997061263824863e+43	94.132	3.256	36.424	18.84	0.11430874764259877	32	774	157	9	203	105	45	3	29	15	15004	0	0.5914435386657715	16500	26.2232449054718	55297	-235.13333333333333	
8.255110845486e+32	100.0	3.256	36.424	18.84	0.11430874764259877	33	774	157	12	290	150	45	3	29	15	15553	0	0.8792393207550049	17000	27.102484226226807	56989	-235.2294117647059	
3.188470168281515e+24	93.88	3.124	32.596	16.86	0.11430874764259877	34	774	157	5	87	45	45	3	29	15	16018	0	0.6277163028717041	17500	27.73020052909851	58672	-235.26857142857142	
3.880164762360296e+26	73.576	3.178	34.162	17.67	0.11430874764259877	35	775	157	5	87	45	45	3	29	15	16415	0	0.6126759052276611	18000	28.342876434326172	60461	-235.89444444444445	
8.326823608745728e+24	73.004	3.172	33.988	17.58	0.11430874764259877	36	775	157	6	116	60	45	3	29	15	16734	0	0.695798397064209	18500	29.03867483139038	62324	-236.8864864864865	
8.375630194521523e+24	73.136	3.148	33.292	17.22	0.11420363978441635	37	775	157	5	87	45	45	3	29	15	17121	0	0.6406307220458984	19000	29.67930555343628	64148	-237.62105263157895	
7.844520853235132e+24	78.596	3.182	34.278	17.73	0.11420363978441635	38	778	157	5	87	45	45	3	29	15	17479	0	0.6784179210662842	19500	30.357723474502563	65972	-238.3179487179487	
7.286155974689919e+27	74.348	3.178	34.162	17.67	0.11420363978441635	39	781	157	5	87	45	45	3	29	15	17948	0	0.737586498260498	20000	31.09530997276306	67727	-238.635	
2.149759979479249e+33	69.836	3.206	34.974	18.09	0.11420363978441635	40	782	157	9	203	105	45	3	29	15	18358	0	0.6297399997711182	20500	31.72504997253418	69508	-239.06341463414634	
2.2217249260014613e+25	66.5	3.168	33.872	17.52	0.11379568124266667	41	784	157	5	87	45	45	3	29	15	18687	0	0.6232991218566895	21000	32.34834909439087	71322	-239.62857142857143	
1.1481438086291115e+25	59.336	3.148	33.292	17.22	0.11379568124266667	42	787	157	5	87	45	45	3	29	15	18964	0	0.5816240310668945	21500	32.929973125457764	73193	-240.43255813953488	
6.535963110858748e+24	52.168	3.15	33.35	17.25	0.11379568124266667	43	787	157	5	87	45	45	3	29	15	19244	0	0.5891783237457275	22000	33.51915144920349	75063	-241.19545454545454	
1.993198416451722e+25	53.288	3.208	35.032	18.12	0.11379568124266667	44	789	157	5	87	45	45	3	29	15	19569	0	0.6171970367431641	22500	34.136348485946655	76910	-241.8222222222222	
1.2601944706852148e+25	56.424	3.186	34.394	17.79	0.11379568124266667	45	789	157	5	87	45	45	3	29	15	19908	0	0.5789711475372314	23000	34.71531963348389	78700	-242.17391304347825	
6.635692548363066e+24	62.248	3.156	33.524	17.34	0.11379568124266667	46	790	157	5	87	45	45	3	29	15	20286	0	0.5895442962646484	23500	35.304863929748535	80476	-242.45106382978724	
9.170211478084691e+24	60.68	3.172	33.988	17.58	0.11379568124266667	47	793	157	5	87	45	45	3	29	15	20613	0	0.6576578617095947	24000	35.96252179145813	82298	-242.9083333333333	
1.0256719771469018e+25	56.2	3.144	33.176	17.16	0.11379568124266667	48	794	157	7	145	75	45	3	29	15	20994	0	0.5740640163421631	24500	36.53658580780029	84049	-243.05714285714288	
3.8450323289457196e+27	53.288	3.23	35.67	18.45	0.11379568124266667	49	794	157	5	87	45	45	3	29	15	21475	0	0.6121430397033691	25000	37.14872884750366	85766	-243.06399999999996	
1.741455910995456e+25	58.664	3.19	34.51	17.85	0.11379568124266667	50	798	157	5	87	45	45	3	29	15	21911	0	0.7119004726409912	25500	37.86062932014465	87552	-243.3411764705882	
1.3305003041915705e+25	68.072	3.14	33.06	17.1	0.11379568124266667	51	799	157	5	87	45	45	3	29	15	22278	0	0.6307861804962158	26000	38.49141550064087	89262	-243.31538461538457	
9.172025508088134e+24	63.144	3.146	33.234	17.19	0.11379568124266667	52	801	157	5	87	45	45	3	29	15	22603	0	0.5688261985778809	26500	39.06024169921875	91085	-243.71698113207543	
1.2981002170190792e+25	67.848	3.15	33.35	17.25	0.11379568124266667	53	801	157	5	87	45	45	3	29	15	22884	0	0.6125650405883789	27000	39.67280673980713	92940	-244.22222222222223	
9.484341434186366e+24	73.672	3.116	32.364	16.74	0.11379568124266667	54	801	157	5	87	45	45	3	29	15	23187	0	0.6080417633056641	27500	40.28084850311279	94761	-244.58545454545452	
1.816705484310558e+26	65.16	3.182	34.278	17.73	0.11379568124266667	55	801	157	5	87	45	45	3	29	15	23567	0	0.6335525512695312	28000	40.914401054382324	96562	-244.8642857142857	
1.0596113727154885e+25	57.096	3.184	34.336	17.76	0.11379568124266667	56	802	157	5	87	45	45	3	29	15	23965	0	0.6952469348907471	28500	41.60964798927307	98339	-245.04912280701757	
7.511093593170942e+24	62.92	3.146	33.234	17.19	0.11379568124266667	57	802	157	5	87	45	45	3	29	15	24296	0	0.570746660232544	29000	42.180394649505615	100189	-245.47931034482758	
3.278973028240616e+25	60.68	3.214	35.206	18.21	0.11379568124266667	58	802	157	5	87	45	45	3	29	15	24627	0	0.6344256401062012	29500	42.814820289611816	102021	-245.83389830508474	
1.7147302015123838e+25	68.072	3.21	35.09	18.15	0.11379568124266667	59	802	157	8	174	90	45	3	29	15	25014	0	0.6050713062286377	30000	43.419891595840454	103808	-246.02666666666664	
