ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
4.020323922248797e+46	101.09	6.504	130.616	67.56	1.1899298086851111	0	0	180	10	232	120	22	3	29	15	325	0	5.249642610549927	500	5.249642610549927	175	65.0	
8.167235631536726e+38	76.688	3.5195876288659793	44.068041237113405	22.79381443298969	0.9208418221412211	1	474	180	8.0	174.0	90.0	22	3.0	29.0	15.0	777	0	0.624964714050293	1000	5.87460732460022	1831	-83.1	
2917066984.660893	80.13	3.286	37.294	19.29	0.819204220676008	2	671	180	6	116	60	22	3	29	15	976	0	0.5468380451202393	1500	6.421445369720459	3719	-147.93333333333334	
35503258.23892111	74.754	3.374	39.846	20.61	0.5707343916203471	3	748	157	6	116	60	22	3	29	15	1151	0	0.6405706405639648	2000	7.062016010284424	5696	-184.8	
5.684454398888695e+17	62.64	3.476	42.804	22.14	0.5348566171812797	4	810	157	7	145	75	22	3	29	15	1523	0	0.7968308925628662	2500	7.85884690284729	7635	-205.39999999999998	
2.9980106608325582e+38	61.282	3.518	44.022	22.77	0.40862567141634	5	836	157	7	145	75	22	3	29	15	1915	0	0.6718192100524902	3000	8.53066611289978	9605	-220.16666666666669	
9.606209813258999e+33	64.248	3.4576612903225805	42.27217741935484	21.864919354838708	0.3981314025988321	6	921	157	7.0	145.0	75.0	22	3.0	29.0	15.0	2466	0	0.562462568283081	3500	9.093128681182861	11322	-223.48571428571427	
5.624265047711547e+21	74.918	3.306	37.874	19.59	0.3981314025988321	7	957	157	5	87	45	22	3	29	15	2863	0	0.6562058925628662	4000	9.749334573745728	13136	-228.39999999999998	
8.18811472928412e+24	77.184	3.26	36.54	18.9	0.201470744404816	8	977	157	7	145	75	45	3	29	15	3301	0	0.6249659061431885	4500	10.374300479888916	14892	-230.93333333333334	
1529609805.4511185	74.176	3.266	36.714	18.99	0.201470744404816	9	1003	157	5	87	45	45	3	29	15	3673	0	0.5936987400054932	5000	10.96799921989441	16708	-234.16000000000003	
2.0567607736576224e+23	69.492	3.268	36.772	19.02	0.14077262361731224	10	1038	157	7	145	75	45	3	29	15	4068	0	0.6562173366546631	5500	11.624216556549072	18497	-236.3090909090909	
1.3269830292897411e+17	61.02	3.262	36.598	18.93	0.13987340348554694	11	1053	157	7	145	75	45	3	29	15	4523	0	0.609330415725708	6000	12.23354697227478	20234	-237.2333333333333	
5.0060178196002854e+23	58.444	3.344	38.976	20.16	0.1396694051803329	12	1068	157	5	87	45	45	3	29	15	4988	0	0.546837568283081	6500	12.780384540557861	22023	-238.81538461538463	
1.944676496057397e+22	53.26	3.386	40.194	20.79	0.11074717633995748	13	1087	157	7	145	75	45	3	29	15	5414	0	0.5780861377716064	7000	13.358470678329468	23805	-240.07142857142856	
2.171655292149427e+17	49.476	3.36	39.44	20.4	0.09956105061469128	14	1105	157	5	87	45	45	3	29	15	5803	0	0.6405730247497559	7500	13.999043703079224	25660	-242.13333333333333	
8.943702551409616e+16	49.16	3.37	39.73	20.55	0.09956105061469128	15	1159	157	5	87	45	45	3	29	15	6221	0	0.6405889987945557	8000	14.63963270187378	27461	-243.2625	
1.814348419013162e+34	51.256	3.4016064257028114	40.64658634538153	21.02409638554217	0.08654969597876855	16	1189	157	7.0	145.0	75.0	45	3.0	29.0	15.0	6695	0	0.5468287467956543	8500	15.186461448669434	29257	-244.20000000000005	
4.548009325861822e+17	48.932	3.354	39.266	20.31	0.08654969597876855	17	1216	157	5	87	45	45	3	29	15	7111	0	0.5468358993530273	9000	15.733297348022461	30992	-244.35555555555555	
1.2712381542431904e+36	46.768	3.3	37.7	19.5	0.08654969597876855	18	1239	157	5	87	45	45	3	29	15	7503	0	0.6093354225158691	9500	16.34263277053833	32745	-244.68421052631578	
195206360309605.53	46.892	3.36	39.44	20.4	0.08654969597876855	19	1276	67	5	87	45	45	3	29	15	7931	0	0.5937092304229736	10000	16.936342000961304	34527	-245.26999999999998	
3.604302866659025e+37	48.124	3.318	38.222	19.77	0.08654969597876855	20	1284	67	5	87	45	45	3	29	15	8340	0	0.5155990123748779	10500	17.45194101333618	36362	-246.3047619047619	
6.363974135880651e+41	46.672	3.3687374749498997	39.6933867735471	20.531062124248496	0.08654969597876855	21	1307	67	5.0	87.0	45.0	45	3.0	29.0	15.0	8880	0	0.6405801773071289	11000	18.09252119064331	38134	-246.6727272727273	
1.5074374112072317e+33	46.892	3.4008097165991904	40.62348178137652	21.012145748987855	0.08654969597876855	22	1389	67	5.0	87.0	45.0	45	3.0	29.0	15.0	9422	0	0.5312047004699707	11500	18.62372589111328	39833	-246.37391304347824	
3.0110568088911674e+45	48.916	3.350701402805611	39.170340681362724	20.260521042084168	0.08654969597876855	23	1433	67	5.0	87.0	45.0	45	3.0	29.0	15.0	9981	0	0.5624704360961914	12000	19.186196327209473	41550	-246.25	
9.50346669338714e+33	49.312	3.3927855711422845	40.390781563126254	20.89178356713427	0.08654969597876855	24	1460	67	5.0	87.0	45.0	45	3.0	29.0	15.0	10520	0	0.5312137603759766	12500	19.71741008758545	43254	-246.03199999999998	
1.711991693622941e+23	50.104	3.332	38.628	19.98	0.08654969597876855	25	1479	67	5	87	45	45	3	29	15	10964	0	0.6249587535858154	13000	20.342368841171265	45070	-246.69230769230768	
3.468541237852821e+16	52.084	3.298	37.642	19.47	0.08654969597876855	26	1489	67	5	87	45	45	3	29	15	11350	0	0.5468270778656006	13500	20.889195919036865	46875	-247.22222222222223	
2.586450974937272e+24	52.436	3.35	39.15	20.25	0.08654969597876855	27	1506	67	5	87	45	45	3	29	15	11789	0	0.6718299388885498	14000	21.561025857925415	48655	-247.53571428571428	
7.107094128140807e+29	50.72	3.424	41.296	21.36	0.08654969597876855	28	1515	67	5	87	45	45	3	29	15	12274	0	0.6405894756317139	14500	22.20161533355713	50467	-248.04827586206898	
1.7406873680665956e+21	48.96	3.39	40.31	20.85	0.08654969597876855	29	1520	67	5	87	45	45	3	29	15	12683	0	0.6718289852142334	15000	22.873444318771362	52328	-248.85333333333335	
6.879171064195626e+33	49.84	3.416	41.064	21.24	0.08654969597876855	30	1531	67	5	87	45	45	3	29	15	13182	0	0.5937104225158691	15500	23.46715474128723	54089	-248.96129032258062	
8.010352832547942e+33	49.576	3.3266533066132267	38.47294589178357	19.899799599198396	0.08654969597876855	31	1546	67	5.0	87.0	45.0	45	3.0	29.0	15.0	13607	0	0.5780768394470215	16000	24.045231580734253	55879	-249.24374999999998	
1.118754800444518e+31	46.452	3.392	40.368	20.88	0.08654969597876855	32	1568	67	5	87	45	45	3	29	15	14122	0	0.6562049388885498	16500	24.701436519622803	57654	-249.41818181818178	
7.5629626158371e+44	46.056	3.408	40.832	21.12	0.08654969597876855	33	1587	67	5	87	45	45	3	29	15	14640	0	0.6874520778656006	17000	25.388888597488403	59470	-249.8235294117647	
6.340473274325112e+37	45.616	3.38	40.02	20.7	0.08654969597876855	34	1621	67	5	87	45	45	3	29	15	15041	0	0.7343246936798096	17500	26.123213291168213	61323	-250.41714285714284	
3.3626712720951464e+16	45.308	3.364	39.556	20.46	0.08654969597876855	35	1638	67	5	87	45	45	3	29	15	15448	0	0.6249575614929199	18000	26.748170852661133	63101	-250.56111111111107	
3.024300702315857e+42	45.704	3.555110220440882	45.098196392785574	23.326653306613228	0.08654969597876855	36	1676	67	5.0	87.0	45.0	45	3.0	29.0	15.0	15869	0	0.6405799388885498	18500	27.388750791549683	64964	-251.15675675675675	
4.007007229340227e+23	47.112	3.518	44.022	22.77	0.08654969597876855	37	1715	67	6	116	60	45	3	29	15	16352	0	0.6405813694000244	19000	28.029332160949707	66811	-251.63684210526316	
407830589.5249458	48.476	3.364	39.556	20.46	0.08654969597876855	38	1733	67	5	87	45	45	3	29	15	16666	0	0.5624725818634033	19500	28.59180474281311	68717	-252.3948717948718	
3632672713.138527	48.388	3.422	41.238	21.33	0.08654969597876855	39	1743	67	5	87	45	45	3	29	15	16928	0	0.7186994552612305	20000	29.31050419807434	70672	-253.36	
836417344.2285553	48.124	3.35	39.15	20.25	0.08654969597876855	40	1750	67	6	116	60	45	3	29	15	17280	0	0.5468382835388184	20500	29.85734248161316	72546	-253.88292682926829	
28086225381593.832	46.188	3.328	38.512	19.92	0.08654969597876855	41	1758	67	6	116	60	45	3	29	15	17691	0	0.5937082767486572	21000	30.451050758361816	74369	-254.13809523809527	
620458417.6232632	45.352	3.328	38.512	19.92	0.08654969597876855	42	1765	67	5	87	45	45	3	29	15	18010	0	0.6405735015869141	21500	31.09162425994873	76203	-254.43255813953488	
5546809.321124314	45.176	3.286	37.294	19.29	0.08654969597876855	43	1780	67	5	87	45	45	3	29	15	18311	0	0.6249573230743408	22000	31.71658158302307	78061	-254.82272727272726	
1.281591615720992e+19	45.0	3.328	38.512	19.92	0.08654969597876855	44	1807	45	5	87	45	45	3	29	15	18724	0	0.5781025886535645	22500	32.294684171676636	79860	-254.93333333333334	
572117406.3796903	45.0	3.354	39.266	20.31	0.08654969597876855	45	1833	45	5	87	45	45	3	29	15	19096	0	0.4999566078186035	23000	32.79464077949524	81733	-255.3608695652174	
2965490506.927961	45.0	3.482	42.978	22.23	0.08654969597876855	46	1850	45	5	87	45	45	3	29	15	19465	0	0.5624611377716064	23500	33.357101917266846	83616	-255.8127659574468	
5022146543768.139	45.0	3.51	43.79	22.65	0.08654969597876855	47	1863	45	5	87	45	45	3	29	15	19758	0	0.6874444484710693	24000	34.044546365737915	85605	-256.6875	
13326090948148.604	45.0	3.586	45.994	23.79	0.08654969597876855	48	1881	45	5	87	45	45	3	29	15	20073	0	0.7030878067016602	24500	34.747634172439575	87605	-257.57142857142856	
1.8279535893881325e+34	45.0	3.67	48.43	25.05	0.08654969597876855	49	1937	45	5	87	45	45	3	29	15	20497	0	0.6874516010284424	25000	35.43508577346802	89561	-258.244	
1803933278940071.2	45.0	3.566	45.414	23.49	0.08654969597876855	50	1972	45	5	87	45	45	3	29	15	20875	0	0.7655642032623291	25500	36.20064997673035	91586	-259.1607843137255	
3645834381391928.5	45.0	3.4	40.6	21.0	0.08654969597876855	51	2054	45	5	87	45	45	3	29	15	21290	0	0.6093413829803467	26000	36.80999135971069	93400	-259.2307692307692	
308329104.5583078	45.0	3.278	37.062	19.17	0.08654969597876855	52	2072	45	5	87	45	45	3	29	15	21553	0	0.5780856609344482	26500	37.38807702064514	95294	-259.6	
34302761540.274185	45.0	3.412	40.948	21.18	0.08654969597876855	53	2093	45	5	87	45	45	3	29	15	21886	0	0.5780773162841797	27000	37.96615433692932	97175	-259.9074074074074	
654944234.1430765	45.0	3.394	40.426	20.91	0.08654969597876855	54	2125	45	5	87	45	45	3	29	15	22207	0	0.6718385219573975	27500	38.63799285888672	99088	-260.32	
90691.998504158	45.0	3.324	38.396	19.86	0.08654969597876855	55	2137	45	5	87	45	45	3	29	15	22445	0	0.624945878982544	28000	39.26293873786926	101017	-260.775	
811780.5515464167	45.0	3.358	39.382	20.37	0.08654969597876855	56	2168	45	5	87	45	45	3	29	15	22713	0	0.6405808925628662	28500	39.90351963043213	102950	-261.2280701754386	
7224448.296985181	45.0	3.362	39.498	20.43	0.08654969597876855	57	2193	45	5	87	45	45	3	29	15	22976	0	0.6249585151672363	29000	40.528478145599365	104850	-261.55172413793105	
774069.0614989683	45.0	3.372	39.788	20.58	0.04599695464914185	58	2212	45	5	87	45	45	3	29	15	23277	0	0.624955415725708	29500	41.15343356132507	106728	-261.78983050847455	
668708.6422622169	45.0	3.438	41.702	21.57	0.04599695464914185	59	2243	45	5	87	45	45	3	29	15	23515	0	0.8124551773071289	30000	41.9658887386322	108687	-262.29	
9396700.197527878	45.0	3.532	44.428	22.98	0.04599695464914185	60	2276	45	5	87	45	45	3	29	15	23819	0	0.6718294620513916	30500	42.637718200683594	110643	-262.76393442622947	
5109793213.11608	45.0	3.53	44.37	22.95	0.04599695464914185	61	2324	45	5	87	45	45	3	29	15	24071	0	0.7811956405639648	31000	43.41891384124756	112711	-263.5838709677419	
5530744191048953.0	45.0	3.468	42.572	22.02	0.04599695464914185	62	2374	45	5	87	45	45	3	29	15	24369	0	0.6249568462371826	31500	44.04387068748474	114700	-264.1269841269841	
1.1220697733039407e+41	45.0	3.438	41.702	21.57	0.04599695464914185	63	2412	45	5	87	45	45	3	29	15	24814	0	0.6874525547027588	32000	44.7313232421875	116583	-264.321875	
2.1718943141230772e+19	45.0	3.518	44.022	22.77	0.04599695464914185	64	2471	45	5	87	45	45	3	29	15	25219	0	0.656205415725708	32500	45.38752865791321	118414	-264.35076923076923	
7.278078118366247e+21	45.0	3.426	41.354	21.39	0.04599695464914185	65	2545	45	5	87	45	45	3	29	15	25568	0	0.6718225479125977	33000	46.059351205825806	120295	-264.53030303030306	
2.3920463360393284e+21	45.0	3.496	43.384	22.44	0.04599695464914185	66	2596	45	5	87	45	45	3	29	15	25915	0	0.624955415725708	33500	46.684306621551514	122139	-264.59402985074627	
4.413174171797297e+22	45.0	3.508	43.732	22.62	0.04599695464914185	67	2636	45	5	87	45	45	3	29	15	26302	0	0.7655816078186035	34000	47.44988822937012	124042	-264.82941176470587	
3.1736389912746304e+16	45.0	3.42	41.18	21.3	0.04599695464914185	68	2670	45	5	87	45	45	3	29	15	26596	0	0.718691349029541	34500	48.16857957839966	125937	-265.03478260869565	
4.506106062539902e+19	45.0	3.386	40.194	20.79	0.04599695464914185	69	2693	45	5	87	45	45	3	29	15	27037	0	0.6718299388885498	35000	48.84040951728821	127757	-265.02	
3.1308612329209665e+38	45.0	3.42	41.18	21.3	0.04599695464914185	70	2720	45	5	87	45	45	3	29	15	27435	0	0.6249659061431885	35500	49.4653754234314	129593	-265.05070422535215	
2822100768.8615904	45.0	3.404	40.716	21.06	0.04599695464914185	71	2754	45	5	87	45	45	3	29	15	27793	0	0.5468299388885498	36000	50.012205362319946	131444	-265.1222222222222	
6146734059.415354	45.0	3.358	39.382	20.37	0.04599695464914185	72	2767	45	5	87	45	45	3	29	15	28165	0	0.5312230587005615	36500	50.54342842102051	133323	-265.26849315068495	
155374826.77686188	45.0	3.39	40.31	20.85	0.04599695464914185	73	2795	45	5	87	45	45	3	29	15	28428	0	0.671828031539917	37000	51.215256452560425	135232	-265.4918918918919	
280440525.86960125	45.0	3.378	39.962	20.67	0.04599695464914185	74	2820	45	5	87	45	45	3	29	15	28775	0	0.5780839920043945	37500	51.79334044456482	137169	-265.784	
739278246.5361046	45.0	3.43	41.47	21.45	0.04599695464914185	75	2855	45	5	87	45	45	3	29	15	29108	0	0.5780775547027588	38000	52.37141799926758	139118	-266.1	
158138285.29164645	45.0	3.28	37.12	19.2	0.04599695464914185	76	2888	45	5	87	45	45	3	29	15	29448	0	0.6405906677246094	38500	53.01200866699219	141050	-266.3636363636364	
5568235004125.068	45.0	3.346	39.034	20.19	0.04599695464914185	77	2940	45	5	87	45	45	3	29	15	29729	0	0.6249566078186035	39000	53.63696527481079	142890	-266.3846153846154	
330588125.4092772	45.0	3.36	39.44	20.4	0.04599695464914185	78	2955	45	5	87	45	45	3	29	15	30042	0	0.5936992168426514	39500	54.23066449165344	144796	-266.57215189873415	
2.9944844919351434e+34	45.0	3.402	40.658	21.03	0.04599695464914185	79	2990	45	5	87	45	45	3	29	15	30398	0	0.5780861377716064	40000	54.80875062942505	146629	-266.5725	
75150762.50980774	45.0	3.346	39.034	20.19	0.04599695464914185	80	3028	45	5	87	45	45	3	29	15	30742	0	0.6249563694000244	40500	55.43370699882507	148492	-266.6469135802469	
5.906568662108645e+30	45.0	3.352	39.208	20.28	0.04599695464914185	81	3044	45	5	87	45	45	3	29	15	31140	0	0.6874544620513916	41000	56.121161460876465	150295	-266.5731707317073	
1.2840165360551492e+29	45.0	3.362	39.498	20.43	0.04599695464914185	82	3069	45	5	87	45	45	3	29	15	31576	0	0.5468361377716064	41500	56.66799759864807	152127	-266.5710843373494	
2.782805382538509e+39	45.0	3.416	41.064	21.24	0.04599695464914185	83	3087	45	5	87	45	45	3	29	15	31976	0	0.6874532699584961	42000	57.35545086860657	153962	-266.5761904761905	
2.4234866101923646e+25	45.0	3.322	38.338	19.83	0.04599695464914185	84	3098	45	5	87	45	45	3	29	15	32445	0	0.6249673366546631	42500	57.98041820526123	155750	-266.4705882352941	
4.472877994971516e+38	45.0	3.3158953722334004	38.160965794768615	19.738430583501007	0.04599695464914185	85	3126	45	5.0	87.0	45.0	45	3.0	29.0	15.0	32907	0	0.6562049388885498	43000	58.63662314414978	157520	-266.3255813953489	
5273696455398789.0	45.0	3.332	38.628	19.98	0.04599695464914185	86	3140	45	5	87	45	45	3	29	15	33340	0	0.6249470710754395	43500	59.26157021522522	159325	-266.264367816092	
2047199.2040196897	45.0	3.318	38.222	19.77	0.04599695464914185	87	3164	45	5	87	45	45	3	29	15	33642	0	0.5937094688415527	44000	59.85527968406677	161253	-266.4840909090909	
17150026585.538603	45.0	3.29	37.41	19.35	0.04599695464914185	88	3184	45	5	87	45	45	3	29	15	34016	0	0.5780863761901855	44500	60.43336606025696	163099	-266.51460674157306	
1.1571407605220538e+17	45.0	3.34	38.86	20.1	0.04599695464914185	89	3195	45	5	87	45	45	3	29	15	34378	0	0.640580415725708	45000	61.073946475982666	164964	-266.58666666666664	
7391196.054658842	45.0	3.29	37.41	19.35	0.04599695464914185	90	3206	45	5	87	45	45	3	29	15	34787	0	0.5624716281890869	45500	61.63641810417175	166792	-266.57582417582415	
59288030.46035941	45.0	3.278	37.062	19.17	0.04599695464914185	91	3225	45	5	87	45	45	3	29	15	35072	0	0.6093242168426514	46000	62.245742321014404	168706	-266.75217391304346	
1710324346.105104	45.0	3.252	36.308	18.78	0.04599695464914185	92	3244	45	5	87	45	45	3	29	15	35398	0	0.6405820846557617	46500	62.886324405670166	170559	-266.7935483870968	
17176088.59342187	45.0	3.252	36.308	18.78	0.04599695464914185	93	3254	45	5	87	45	45	3	29	15	35726	0	0.5468456745147705	47000	63.43317008018494	172401	-266.81063829787234	
1632984144647.5762	45.0	3.266	36.714	18.99	0.04599695464914185	94	3257	45	5	87	45	45	3	29	15	36103	0	0.609323263168335	47500	64.04249334335327	174225	-266.7894736842105	
7.346715474203422e+24	45.0	3.238	35.902	18.57	0.04599695464914185	95	3265	45	5	87	45	45	3	29	15	36534	0	0.5624709129333496	48000	64.60496425628662	175984	-266.6333333333333	
6.0337347648554815e+38	45.0	3.3	37.7	19.5	0.04599695464914185	96	3274	45	5	87	45	45	3	29	15	37034	0	0.6093249320983887	48500	65.21428918838501	177696	-266.3835051546392	
