ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
7.564617281061778e+43	100.91	6.496	130.384	67.44	1.1894249922928648	0	0	180	10	232	120	22	3	29	15	308	0	5.724984407424927	500	5.724984407424927	192	61.6	
7.803604566907825e+39	67.62	4.193548387096774	63.61290322580645	32.903225806451616	1.1894249922928648	1	128	180	9.0	203.0	105.0	22	3.0	29.0	15.0	437	0	0.20858430862426758	1000	5.933568716049194	421	57.9	
3.589542431680828e+43	75.558	3.643652561247216	47.665924276169264	24.65478841870824	1.1894249922928648	2	180	180	11.0	261.0	135.0	22	3.0	29.0	15.0	480	0	0.14500808715820312	1500	6.0785768032073975	722	51.86666666666667	
2.4157614597750984e+26	76.104	3.2943632567849686	37.536534446764094	19.41544885177453	1.1894249922928648	3	202	180	10.0	232.0	120.0	22	3.0	29.0	15.0	504	0	0.1645503044128418	2000	6.243127107620239	1029	48.550000000000004	
1.3874353297076832e+25	77.554	3.125760649087221	32.64705882352941	16.886409736308316	1.1890520266849884	4	210	180	10.0	232.0	120.0	22	3.0	29.0	15.0	520	0	0.24111700057983398	2500	6.484244108200073	1342	46.31999999999999	
4.5278041768163004e+26	71.494	3.136082474226804	32.94639175257732	17.04123711340206	1.1890520266849884	5	226	180	10.0	232.0	120.0	22	3.0	29.0	15.0	540	0	0.1835925579071045	3000	6.667836666107178	1628	45.733333333333334	
2.993819381456285e+28	65.688	3.1316872427983538	32.818930041152264	16.97530864197531	1.1867803652048927	6	241	180	5.0	87.0	45.0	22	3.0	29.0	15.0	551	0	0.1900346279144287	3500	6.8578712940216064	1920	45.14285714285714	
2.1692462855989857e+42	62.63	3.098790322580645	31.864919354838708	16.481854838709676	1.1851744448808483	7	246	157	6.0	116.0	60.0	22	3.0	29.0	15.0	562	0	0.16211676597595215	4000	7.019988059997559	2228	44.3	
6.198645235864656e+26	58.656	3.08316430020284	31.41176470588235	16.247464503042597	1.1851744448808483	8	253	157	6.0	116.0	60.0	22	3.0	29.0	15.0	565	0	0.12738800048828125	4500	7.14737606048584	2541	43.53333333333333	
6.42821455304791e+26	60.694	3.046653144016227	30.352941176470587	15.699797160243408	1.1851744448808483	9	261	157	5.0	87.0	45.0	22	3.0	29.0	15.0	567	0	0.11044502258300781	5000	7.257821083068848	2851	42.98	
4.25945120856481e+26	57.284	3.0505050505050506	30.464646464646464	15.757575757575758	1.185152101503687	10	267	157	5.0	87.0	45.0	22	3.0	29.0	15.0	568	0	0.1001126766204834	5500	7.357933759689331	3151	42.70909090909091	
4.268091069028429e+26	54.588	3.0483870967741935	30.403225806451612	15.725806451612904	1.185128315760497	11	271	157	6.0	116.0	60.0	22	3.0	29.0	15.0	572	0	0.11193966865539551	6000	7.469873428344727	3449	42.516666666666666	
1.0995781888956853e+27	56.326	3.0528455284552845	30.53252032520325	15.792682926829269	1.185128315760497	12	279	157	6.0	116.0	60.0	22	3.0	29.0	15.0	574	0	0.1232304573059082	6500	7.593103885650635	3736	42.52307692307692	
2.1168701177374415e+26	60.954	3.046277665995976	30.3420523138833	15.694164989939638	1.1851146291613874	13	283	157	6.0	116.0	60.0	22	3.0	29.0	15.0	574	0	0.13209152221679688	7000	7.725195407867432	4007	42.75714285714286	
4.2767660660803576e+26	60.652	3.0689655172413794	31.0	16.03448275862069	1.1851146291613874	14	291	157	6.0	116.0	60.0	22	3.0	29.0	15.0	575	0	0.11004519462585449	7500	7.835240602493286	4278	42.96	
4.285476368698607e+26	61.264	3.076767676767677	31.226262626262628	16.151515151515152	1.1851006800027994	15	297	157	6.0	116.0	60.0	22	3.0	29.0	15.0	579	0	0.10576272010803223	8000	7.941003322601318	4548	43.15	
448660933751.43994	63.348	3.0745967741935485	31.163306451612904	16.118951612903224	1.1851006800027994	16	301	157	6.0	116.0	60.0	22	3.0	29.0	15.0	580	0	0.10624027252197266	8500	8.047243595123291	4840	43.05882352941176	
2.968406558732448e+28	59.174	3.151821862348178	33.402834008097166	17.277327935222672	1.0854411340889294	17	307	157	6.0	116.0	60.0	22	3.0	29.0	15.0	583	0	0.11771249771118164	9000	8.164956092834473	5113	43.18888888888889	
2.1168701177374403e+42	63.422	3.146586345381526	33.25100401606426	17.198795180722893	1.067443218717914	18	310	157	5.0	87.0	45.0	22	3.0	29.0	15.0	584	0	0.13185334205627441	9500	8.296809434890747	5386	43.305263157894736	
2.1254231288429972e+42	61.232	3.1927710843373496	34.59036144578313	17.89156626506024	1.067443218717914	19	313	112	6.0	116.0	60.0	22	3.0	29.0	15.0	587	0	0.1158602237701416	10000	8.412669658660889	5663	43.37	
7.507712573057432e+26	58.474	3.162324649298597	33.70741482965932	17.43486973947896	1.0587662652951768	20	314	112	6.0	116.0	60.0	22	3.0	29.0	15.0	593	0	0.13234972953796387	10500	8.545019388198853	5914	43.67619047619048	
1413124287857965.5	56.83	3.086693548387097	31.514112903225808	16.300403225806452	1.0410925146262513	21	318	112	6.0	116.0	60.0	22	3.0	29.0	15.0	606	0	0.13594841957092285	11000	8.680967807769775	6162	43.98181818181818	
2.1964184728925054e+26	55.538	3.0823293172690764	31.38755020080321	16.234939759036145	0.9613829911031532	22	320	112	5.0	87.0	45.0	22	3.0	29.0	15.0	626	0	0.12094783782958984	11500	8.801915645599365	6440	43.99999999999999	
480637756886.6485	52.638	3.0826612903225805	31.39717741935484	16.239919354838708	0.7148974308015732	23	324	112	6.0	116.0	60.0	22	3.0	29.0	15.0	660	0	0.14761829376220703	12000	8.949533939361572	6714	44.05	
980318776127.916	51.198	3.1068548387096775	32.09879032258065	16.60282258064516	0.7148974308015732	24	328	112	6.0	116.0	60.0	22	3.0	29.0	15.0	703	0	0.13268589973449707	12500	9.08221983909607	6994	44.048	
2.3276204621395073e+26	52.246	3.1321138211382116	32.83130081300813	16.98170731707317	0.6589273111832737	25	336	112	6.0	116.0	60.0	22	3.0	29.0	15.0	744	0	0.10958266258239746	13000	9.191802501678467	7271	44.06923076923077	
564470445661.146	54.308	3.074446680080483	31.158953722334005	16.116700201207244	0.5989475963808316	26	340	112	6.0	116.0	60.0	22	3.0	29.0	15.0	781	0	0.12296581268310547	13500	9.314768314361572	7540	44.148148148148145	
398014687310.18475	51.996	3.062124248496994	30.801603206412825	15.93186372745491	0.5989475963808316	27	341	112	6.0	116.0	60.0	22	3.0	29.0	15.0	815	0	0.1068260669708252	14000	9.421594381332397	7816	44.17142857142857	
967529935841.1265	52.316	3.102409638554217	31.96987951807229	16.53614457831325	0.5670112164563115	28	343	112	6.0	116.0	60.0	22	3.0	29.0	15.0	854	0	0.10140228271484375	14500	9.522996664047241	8094	44.179310344827584	
1284450601045.1248	51.596	3.1	31.9	16.5	0.5657392708410987	29	343	112	6	116	60	22	3	29	15	893	0	0.10308551788330078	15000	9.626082181930542	8362	44.25333333333333	
1.999236917927226e+16	52.734	3.112	32.248	16.68	0.5544784521145236	30	343	112	6	116	60	22	3	29	15	933	0	0.10584640502929688	15500	9.731928586959839	8614	44.42580645161291	
1.6349993019308666e+16	53.672	3.096	31.784	16.44	0.5345093195733138	31	343	112	5	87	45	22	3	29	15	976	0	0.12005901336669922	16000	9.851987600326538	8888	44.45	
650686293169.5182	54.746	3.084	31.436	16.26	0.5345093195733138	32	343	112	6	116	60	45	3	29	15	1021	0	0.09692096710205078	16500	9.948908567428589	9128	44.67878787878787	
68215681531723.25	58.988	3.1	31.9	16.5	0.5345093195733138	33	343	112	5	87	45	45	3	29	15	1063	0	0.1286635398864746	17000	10.077572107315063	9388	44.7764705882353	
9.090934937065252e+17	64.036	3.118	32.422	16.77	0.5301954301016111	34	343	112	6	116	60	45	3	29	15	1104	0	0.10040497779846191	17500	10.177977085113525	9659	44.80571428571428	
2.4358616322614744e+16	68.596	3.108	32.132	16.62	0.527820513633211	35	343	112	6	116	60	45	3	29	15	1145	0	0.09878134727478027	18000	10.276758432388306	9927	44.85	
3439052033808.1807	66.714	3.1603206412825653	33.64929859719439	17.404809619238478	0.5216480797781333	36	344	112	6.0	116.0	60.0	45	3.0	29.0	15.0	1172	0	0.13029837608337402	18500	10.40705680847168	10176	44.994594594594595	
78132491385097.39	63.532	3.118236472945892	32.42885771543086	16.773547094188377	0.5087702621586234	37	345	112	5.0	87.0	45.0	45	3.0	29.0	15.0	1202	0	0.13720130920410156	19000	10.544258117675781	10414	45.189473684210526	
391227718742.8498	63.57	3.084	31.436	16.26	0.47823438810011737	38	345	112	5	87	45	45	3	29	15	1229	0	0.17079639434814453	19500	10.715054512023926	10659	45.33846153846154	
317671127675.2242	61.914	3.062	30.798	15.93	0.47444796133177863	39	345	112	5	87	45	45	3	29	15	1263	0	0.198805570602417	20000	10.913860082626343	10892	45.540000000000006	
7.857648336578565e+26	65.396	3.076	31.204	16.14	0.46423345503381325	40	345	112	5	87	45	45	3	29	15	1292	0	0.3342475891113281	20500	11.248107671737671	11132	45.697560975609754	
7.775283819632709e+18	64.86	3.094	31.726	16.41	0.46423345503381325	41	345	112	5	87	45	45	3	29	15	1316	0	0.21691155433654785	21000	11.465019226074219	11377	45.82380952380952	
392882519632.8	70.57	3.07	31.03	16.05	0.29754908003101793	42	345	112	5	87	45	45	3	29	15	1345	0	0.20808792114257812	21500	11.673107147216797	11644	45.84186046511628	
235231079390.67206	70.298	3.068	30.972	16.02	0.24611838951600626	43	345	112	5	87	45	45	3	29	15	1373	0	0.16501426696777344	22000	11.83812141418457	11884	45.98181818181818	
78984878793.91283	69.856	3.07	31.03	16.05	0.24611838951600626	44	345	112	5	87	45	45	3	29	15	1404	0	0.1284167766571045	22500	11.966538190841675	12136	46.062222222222225	
395397323372.0566	71.876	3.074	31.146	16.11	0.24611838951600626	45	345	112	5	87	45	45	3	29	15	1436	0	0.12064242362976074	23000	12.087180614471436	12393	46.11739130434782	
559110094541.2993	66.252	3.070140280561122	31.034068136272545	16.052104208416832	0.11864602752011152	46	346	112	5.0	87.0	45.0	45	3.0	29.0	15.0	1467	0	0.12757229804992676	23500	12.214752912521362	12661	46.123404255319144	
354254127771.64154	69.692	3.082	31.378	16.23	0.11864602752011152	47	346	112	5	87	45	45	3	29	15	1511	0	0.1363999843597412	24000	12.351152896881104	12924	46.150000000000006	
8.20533190040174e+26	66.572	3.094	31.726	16.41	0.11864602752011152	48	346	112	5	87	45	45	3	29	15	1560	0	0.10093045234680176	24500	12.452083349227905	13193	46.15102040816327	
3036593465529.508	66.484	3.088	31.552	16.32	0.11864602752011152	49	346	112	5	87	45	45	3	29	15	1612	0	0.11659622192382812	25000	12.568679571151733	13441	46.236	
6.939063902073891e+37	72.202	3.116	32.364	16.74	0.10679941490885417	50	346	112	5	87	45	45	3	29	15	1648	0	0.11848139762878418	25500	12.687160968780518	13714	46.219607843137254	
4.96648738579967e+21	70.862	3.136	32.944	17.04	0.09926477089120807	51	346	112	5	87	45	45	3	29	15	1698	0	0.1183931827545166	26000	12.805554151535034	13989	46.19615384615384	
5.119199104073412e+27	66.708	3.136	32.944	17.04	0.06961765973352241	52	346	112	5	87	45	45	3	29	15	1741	0	0.12223076820373535	26500	12.92778491973877	14254	46.21132075471698	
