ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
2.652981588220917e+43	101.18	6.508	130.732	67.62	2.381924951601271	0	0	180	10	232	120	22	3	29	15	303	0	3.780991554260254	500	3.780991554260254	197	60.6	
4.1762203267767e+45	78.792	4.063938618925831	59.85421994884911	30.95907928388747	2.2925412232390445	1	110	180	10.0	232.0	120.0	22	3.0	29.0	15.0	426	0	0.10936737060546875	1000	3.8903589248657227	459	54.1	
2.1033943213191105e+36	85.196	3.6875	48.9375	25.3125	2.292490808754146	2	179	180	8.0	174.0	90.0	22	3.0	29.0	15.0	486	0	0.09374380111694336	1500	3.984102725982666	807	46.199999999999996	
1.5412101960669413e+34	93.06	3.3728813559322033	39.813559322033896	20.593220338983052	2.292490808754146	3	208	180	8.0	174.0	90.0	22	3.0	29.0	15.0	512	0	0.09374308586120605	2000	4.077845811843872	1217	39.15	
6.643287039266771e+39	97.91	3.2556237218813906	36.41308793456033	18.834355828220858	2.292490804266341	4	219	180	8.0	174.0	90.0	22	3.0	29.0	15.0	531	0	0.09374332427978516	2500	4.171589136123657	1646	34.16	
3.950601480730719e+29	103.34	3.2474437627811863	36.1758691206544	18.711656441717793	2.2882469040956095	5	231	180	8.0	174.0	90.0	22	3.0	29.0	15.0	563	0	0.07811951637268066	3000	4.249708652496338	2047	31.766666666666666	
3.218242392696105e+47	105.318	3.1549586776859506	33.493801652892564	17.324380165289256	2.288246867536829	6	247	180	7.0	145.0	75.0	22	3.0	29.0	15.0	582	0	0.09374427795410156	3500	4.3434529304504395	2465	29.57142857142857	
3.232114127147392e+47	101.732	3.1755102040816325	34.089795918367344	17.632653061224488	2.288246867536829	7	257	180	7.0	145.0	75.0	22	3.0	29.0	15.0	609	0	0.07811903953552246	4000	4.421571969985962	2887	27.825000000000003	
4.822725708797443e+37	97.58	3.219959266802444	35.378818737270876	18.29938900203666	2.288246867536829	8	267	180	8.0	174.0	90.0	22	3.0	29.0	15.0	642	0	0.09374403953552246	4500	4.515316009521484	3291	26.866666666666674	
1.2794730948771342e+33	96.566	3.1983471074380163	34.752066115702476	17.975206611570247	2.288246867536829	9	283	180	8.0	174.0	90.0	22	3.0	29.0	15.0	670	0	0.07811927795410156	5000	4.593435287475586	3700	26.0	
6.492211930276606e+47	97.596	3.1182572614107884	32.42946058091286	16.773858921161825	2.2882468670517286	10	302	180	8.0	174.0	90.0	22	3.0	29.0	15.0	690	0	0.09374356269836426	5500	4.68717885017395	4103	25.400000000000006	
6.5062948156025384e+47	97.834	3.1387755102040815	33.02448979591837	17.081632653061224	2.2882468670517286	11	313	180	8.0	174.0	90.0	22	3.0	29.0	15.0	719	0	0.07811951637268066	6000	4.765298366546631	4525	24.58333333333333	
9.503175888449936e+48	99.618	3.1639344262295084	33.75409836065574	17.459016393442624	2.2882468670517286	12	326	180	8.0	174.0	90.0	22	3.0	29.0	15.0	742	0	0.09374380111694336	6500	4.859042167663574	4950	23.846153846153854	
1.8908349855422935e+32	92.676	3.2025052192066807	34.872651356993735	18.03757828810021	2.2882468670517286	13	347	180	8.0	174.0	90.0	22	3.0	29.0	15.0	767	0	0.07811975479125977	7000	4.937161922454834	5351	23.55714285714285	
1.7237221093682086e+47	95.768	3.1589958158995817	33.61087866108787	17.384937238493723	2.2882468670507725	14	370	180	8.0	174.0	90.0	22	3.0	29.0	15.0	799	0	0.09374356269836426	7500	5.030905485153198	5733	23.560000000000002	
5.864617763632384e+34	98.752	3.1595092024539877	33.625766871165645	17.392638036809817	2.2882468670493386	15	381	180	8.0	174.0	90.0	22	3.0	29.0	15.0	818	0	0.07811951637268066	8000	5.109025001525879	6161	22.98750000000001	
6.422702164136025e+47	99.252	3.1331967213114753	32.86270491803279	16.99795081967213	2.2882468670493386	16	393	180	8.0	174.0	90.0	22	3.0	29.0	15.0	840	0	0.09374380111694336	8500	5.202768802642822	6578	22.61176470588235	
1.024006660779822e+37	91.86	3.127083333333333	32.68541666666667	16.90625	2.2882468670493386	17	413	180	7.0	145.0	75.0	22	3.0	29.0	15.0	860	0	0.07812023162841797	9000	5.28088903427124	6984	22.39999999999999	
9.204944842653586e+41	97.018	3.1234309623430963	32.57949790794979	16.851464435146443	2.2868615606556446	18	436	180	8.0	174.0	90.0	22	3.0	29.0	15.0	876	0	0.07811927795410156	9500	5.359008312225342	7397	22.136842105263156	
7.756017201478747e+36	93.04	3.1707818930041154	33.952674897119344	17.561728395061728	2.2868615606556446	19	451	180	7.0	145.0	75.0	22	3.0	29.0	15.0	904	0	0.07811975479125977	10000	5.437128067016602	7801	21.989999999999995	
7.079337340078917e+37	101.484	3.1006160164271046	31.917864476386036	16.50924024640657	2.2868615606556086	20	465	180	8.0	174.0	90.0	22	3.0	29.0	15.0	924	0	0.09374308586120605	10500	5.530871152877808	8221	21.70476190476191	
4.4482505211839336e+33	102.302	3.1323529411764706	32.838235294117645	16.985294117647058	2.286861560631235	21	490	180	8.0	174.0	90.0	22	3.0	29.0	15.0	946	0	0.07811951637268066	11000	5.608990669250488	8619	21.64545454545454	
1.8773776976541342e+20	108.28	3.1902834008097165	34.51821862348178	17.85425101214575	2.286861560631235	22	496	180	8.0	174.0	90.0	22	3.0	29.0	15.0	966	0	0.07812023162841797	11500	5.687110900878906	9034	21.44347826086957	
1.3749511691973807e+29	105.674	3.179381443298969	34.2020618556701	17.690721649484537	2.2868351831657807	23	511	180	8.0	174.0	90.0	22	3.0	29.0	15.0	999	0	0.07811975479125977	12000	5.765230655670166	9431	21.40833333333333	
1.2281135487198748e+38	106.31	3.1483739837398375	33.302845528455286	17.225609756097562	2.286818028210292	24	519	180	8.0	174.0	90.0	22	3.0	29.0	15.0	1018	0	0.09374499320983887	12500	5.858975648880005	9857	21.14399999999999	
5.619945875947007e+35	104.67	3.182377049180328	34.28893442622951	17.735655737704917	2.286818028210292	25	531	180	7.0	145.0	75.0	22	3.0	29.0	15.0	1041	0	0.07811808586120605	13000	5.937093734741211	10283	20.89999999999999	
