ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
3.7314923371789615e+49	101.092	6.504	130.616	67.56	1.20172512807964	0	0	180	10	232	120	22	3	29	15	287	0	4.979121923446655	500	4.979121923446655	213	57.4	
9.414748355843315e+40	65.194	3.846965699208443	53.562005277044854	27.70448548812665	1.1989917535980363	1	121	180	12.0	290.0	150.0	22	3.0	29.0	15.0	388	0	0.14323019981384277	1000	5.122352123260498	467	53.3	
7.130482853592018e+30	68.196	3.2364425162689803	35.856832971800436	18.546637744034708	1.1989917535980363	2	161	180	8.0	174.0	90.0	22	3.0	29.0	15.0	416	0	0.10757184028625488	1500	5.229923963546753	773	48.46666666666667	
1.4098630774706534e+36	69.094	3.1041666666666665	32.020833333333336	16.5625	1.1916916187767892	3	181	180	6.0	116.0	60.0	22	3.0	29.0	15.0	429	0	0.11158323287963867	2000	5.341507196426392	1096	45.199999999999996	
2.186950006930736e+41	68.23	3.0860655737704916	31.49590163934426	16.290983606557376	1.101473429027205	4	193	180	6.0	116.0	60.0	22	3.0	29.0	15.0	440	0	0.11567950248718262	2500	5.457186698913574	1418	43.279999999999994	
5.821766066000275e+26	64.202	3.032454361054767	29.941176470588236	15.486815415821502	1.101473429027205	5	201	180	5.0	87.0	45.0	22	3.0	29.0	15.0	447	0	0.10517072677612305	3000	5.562357425689697	1727	42.43333333333334	
8.154525324927276e+37	64.988	3.0502008032128516	30.455823293172692	15.75301204819277	1.101473429027205	6	204	180	6.0	116.0	60.0	22	3.0	29.0	15.0	447	0	0.10550618171691895	3500	5.667863607406616	2024	42.17142857142857	
4.230596688740814e+41	66.324	3.0707070707070705	31.050505050505052	16.060606060606062	1.101473429027205	7	210	180	6.0	116.0	60.0	22	3.0	29.0	15.0	448	0	0.10347700119018555	4000	5.771340608596802	2324	41.900000000000006	
4.247788616497635e+41	72.968	3.064777327935223	30.87854251012146	15.97165991902834	1.101473429027205	8	216	180	6.0	116.0	60.0	22	3.0	29.0	15.0	451	0	0.10474729537963867	4500	5.87608790397644	2652	41.06666666666666	
8.329986351332537e+32	70.882	3.068548387096774	30.987903225806452	16.028225806451612	1.068017810553939	9	220	180	6.0	116.0	60.0	22	3.0	29.0	15.0	457	0	0.11473584175109863	5000	5.990823745727539	2983	40.339999999999996	
2.1413032785968964e+41	75.728	3.1081632653061226	32.13673469387755	16.622448979591837	1.068017810553939	10	230	180	6.0	116.0	60.0	22	3.0	29.0	15.0	460	0	0.14188885688781738	5500	6.1327126026153564	3287	40.236363636363635	
1.6198664526668287e+41	74.734	3.2229038854805725	35.464212678936605	18.34355828220859	1.0678382080010056	11	241	180	9.0	203.0	105.0	22	3.0	29.0	15.0	467	0	0.142134428024292	6000	6.274847030639648	3601	39.983333333333334	
1.6991579324012948e+38	76.36	3.2244897959183674	35.51020408163265	18.367346938775512	1.0584538635621952	12	252	180	6.0	116.0	60.0	22	3.0	29.0	15.0	479	0	0.1642918586730957	6500	6.439138889312744	3892	40.12307692307693	
8.677380010725852e+37	81.528	3.3434959349593494	38.96138211382114	20.152439024390244	1.0307347422132904	13	261	180	6.0	116.0	60.0	22	3.0	29.0	15.0	503	0	0.21124744415283203	7000	6.650386333465576	4197	40.042857142857144	
8.764653296278636e+37	86.266	3.512295081967213	43.85655737704918	22.684426229508198	0.718760364500438	14	273	180	9.0	203.0	105.0	22	3.0	29.0	15.0	528	0	0.19767975807189941	7500	6.848066091537476	4519	39.74666666666666	
1.7713028391953017e+23	88.818	3.720647773279352	49.89878542510122	25.809716599190285	0.718760364500438	15	279	180	6.0	116.0	60.0	22	3.0	29.0	15.0	565	0	0.22763490676879883	8000	7.075700998306274	4873	39.0875	
7.848847959269686e+30	89.73	3.888	54.752	28.32	0.6522177449376415	16	279	90	6	116	60	45	3	29	15	612	0	0.15122175216674805	8500	7.2269227504730225	5265	38.05882352941177	
1.178224266565321e+26	90.0	4.022	58.638	30.33	0.6522177449376415	17	279	90	6	116	60	90	3	29	15	683	0	0.15753984451293945	9000	7.384462594985962	5654	37.17777777777778	
1.9453754869835123e+23	90.0	4.024	58.696	30.36	0.6273284898312115	18	279	90	6	116	60	90	3	29	15	741	0	0.14461755752563477	9500	7.529080152511597	6066	36.147368421052626	
1.905799585923189e+29	90.0	3.996	57.884	29.94	0.46747221870335104	19	279	90	6	116	60	90	3	29	15	800	0	0.1546940803527832	10000	7.68377423286438	6475	35.25	
1.734386545597582e+21	90.0	4.026	58.754	30.39	0.46747221604470096	20	279	90	6	116	60	90	3	29	15	861	0	0.15076184272766113	10500	7.834536075592041	6873	34.542857142857144	
1.346627649097075e+33	90.0	4.01	58.29	30.15	0.46747221604470096	21	279	90	6	116	60	90	3	29	15	917	0	0.14682412147521973	11000	7.981360197067261	7284	33.78181818181818	
9.237834100871928e+33	90.0	4.032	58.928	30.48	0.44690033182824634	22	279	90	6	116	60	90	3	29	15	977	0	0.18473005294799805	11500	8.166090250015259	7689	33.1391304347826	
2.270632278570603e+28	90.0	4.052	59.508	30.78	0.13934322934134213	23	279	90	6	116	60	90	3	29	15	1031	0	0.15903282165527344	12000	8.325123071670532	8102	32.483333333333334	
2.6091907041336603e+27	90.0	4.02	58.58	30.3	0.13934322934134213	24	279	90	6	116	60	90	3	29	15	1094	0	0.1744089126586914	12500	8.499531984329224	8502	31.983999999999995	
1.0965403754271362e+23	90.0	4.036	59.044	30.54	0.13934322934134213	25	279	90	6	116	60	90	3	29	15	1153	0	0.1604912281036377	13000	8.660023212432861	8920	31.384615384615387	
1.631026363978146e+24	90.0	4.056	59.624	30.84	0.13934322934134213	26	279	90	6	116	60	90	3	29	15	1222	0	0.15043330192565918	13500	8.81045651435852	9323	30.940740740740736	
2.285773962917337e+27	90.0	4.074	60.146	31.11	0.11949098363473303	27	279	90	6	116	60	90	3	29	15	1296	0	0.14318346977233887	14000	8.95363998413086	9718	30.58571428571429	
2.6355676102088452e+29	90.0	4.058	59.682	30.87	0.07278661752055866	28	279	90	6	116	60	90	3	29	15	1366	0	0.174971342086792	14500	9.128611326217651	10114	30.248275862068965	
2.017700104123434e+23	90.0	4.06	59.74	30.9	0.07278661752055866	29	279	90	6	116	60	90	3	29	15	1448	0	0.19243860244750977	15000	9.321049928665161	10499	30.006666666666675	
4.921055715804127e+28	90.0	4.01	58.29	30.15	0.04696894214188922	30	279	90	6	116	60	90	3	29	15	1512	0	0.15700769424438477	15500	9.478057622909546	10905	29.64516129032259	
