ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1.1757918717606895e+43	100.82	6.492	130.268	67.38	1.2076318859834083	0	0	180	10	232	120	22	3	29	15	315	0	5.092829942703247	500	5.092829942703247	185	63.0	
1.6756750394955981e+41	65.804	3.877284595300261	54.44125326370757	28.159268929503916	1.1905556151965964	1	118	180	11.0	261.0	135.0	22	3.0	29.0	15.0	430	0	0.12446784973144531	1000	5.217297792434692	421	57.9	
1.251303183163208e+37	63.258	3.2557603686635943	36.41705069124424	18.836405529953918	1.1905556151965964	2	185	180	8.0	174.0	90.0	22	3.0	29.0	15.0	462	0	0.1294996738433838	1500	5.346797466278076	712	52.53333333333333	
1.873014505638824e+18	67.828	3.1129707112970713	32.27615062761506	16.694560669456067	1.1231797173994107	3	207	180	7.0	145.0	75.0	22	3.0	29.0	15.0	482	0	0.12638378143310547	2000	5.473181247711182	1010	49.5	
2.054980238864863e+36	63.432	3.0860655737704916	31.49590163934426	16.290983606557376	0.7097103310023711	4	220	180	7.0	145.0	75.0	22	3.0	29.0	15.0	488	0	0.1305389404296875	2500	5.603720188140869	1310	47.599999999999994	
9.308770370775353e+35	62.858	3.048979591836735	30.420408163265307	15.73469387755102	0.6848693412441913	5	231	180	6.0	116.0	60.0	22	3.0	29.0	15.0	492	0	0.09235787391662598	3000	5.696078062057495	1617	46.099999999999994	
3461777474.958251	70.546	3.039094650205761	30.133744855967077	15.58641975308642	0.6848693412441913	6	246	180	7.0	145.0	75.0	22	3.0	29.0	15.0	503	0	0.09546446800231934	3500	5.7915425300598145	1908	45.48571428571429	
2.987892343425733e+36	77.32	3.0528455284552845	30.53252032520325	15.792682926829269	0.4284659738437457	7	254	180	7.0	145.0	75.0	22	3.0	29.0	15.0	534	0	0.1052100658416748	4000	5.896752595901489	2186	45.35	
1.0189329730168653e+36	72.182	3.0753564154786153	31.185336048879837	16.130346232179225	0.4284659738437457	8	263	180	6.0	116.0	60.0	22	3.0	29.0	15.0	582	0	0.10661506652832031	4500	6.00336766242981	2454	45.46666666666667	
1.9980381555304124e+30	70.102	3.0307377049180326	29.891393442622952	15.461065573770492	0.33754754035952034	9	275	180	7.0	145.0	75.0	22	3.0	29.0	15.0	633	0	0.11272549629211426	5000	6.116093158721924	2718	45.64	
9835684919.372726	71.546	3.051334702258727	30.48870636550308	15.770020533880903	0.24819937850878868	10	288	180	7.0	145.0	75.0	22	3.0	29.0	15.0	692	0	0.10951018333435059	5500	6.225603342056274	2946	46.43636363636363	
1.6556631638491046e+18	74.396	3.084016393442623	31.436475409836067	16.260245901639344	0.18221557121580717	11	301	180	7.0	145.0	75.0	22	3.0	29.0	15.0	733	0	0.13825082778930664	6000	6.363854169845581	3191	46.81666666666666	
8687550560.995405	76.752	3.0431211498973307	30.250513347022586	15.646817248459959	0.14733870614284955	12	314	180	5.0	87.0	45.0	22	3.0	29.0	15.0	784	0	0.11045956611633301	6500	6.474313735961914	3427	47.27692307692307	
2.8358236624806047e+24	82.118	3.051440329218107	30.491769547325102	15.771604938271604	0.14733870614284955	13	328	180	6.0	116.0	60.0	22	3.0	29.0	15.0	843	0	0.11989879608154297	7000	6.594212532043457	3675	47.5	
7822345209.828902	79.952	3.0492813141683777	30.429158110882955	15.739219712525667	0.14733870614284955	14	341	180	6.0	116.0	60.0	22	3.0	29.0	15.0	890	0	0.12424254417419434	7500	6.718455076217651	3914	47.81333333333333	
1.0608109963928229e+17	77.738	3.063394683026585	30.83844580777096	15.950920245398773	0.14359871561201695	15	352	180	6.0	116.0	60.0	22	3.0	29.0	15.0	941	0	0.10340237617492676	8000	6.821857452392578	4153	48.087500000000006	
3474941503.7296667	74.744	3.0285714285714285	29.82857142857143	15.428571428571429	0.11590757137283876	16	362	180	6.0	116.0	60.0	22	3.0	29.0	15.0	995	0	0.11992669105529785	8500	6.941784143447876	4387	48.38823529411764	
7914637765116591.0	72.254	3.078028747433265	31.262833675564682	16.170431211498972	0.11590757137283876	17	375	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1044	0	0.09203004837036133	9000	7.033814191818237	4621	48.65555555555555	
5686318409572113.0	70.182	3.0351966873706004	30.020703933747413	15.527950310559007	0.11583410722893056	18	392	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1095	0	0.09867048263549805	9500	7.132484674453735	4839	49.06315789473684	
9.725368156331025e+17	66.172	3.0579710144927534	30.681159420289855	15.869565217391305	0.11534356941310493	19	409	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1139	0	0.10520529747009277	10000	7.237689971923828	5080	49.2	
5744818698.984268	60.658	3.0548780487804876	30.591463414634145	15.823170731707316	0.1142849803658752	20	418	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1184	0	0.11631464958190918	10500	7.354004621505737	5331	49.228571428571435	
1583333397.8140147	57.306	3.034623217922607	30.0040733197556	15.519348268839105	0.1142849803658752	21	427	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1231	0	0.11336135864257812	11000	7.467365980148315	5583	49.24545454545455	
256032386.35308102	51.746	3.0286298568507157	29.830265848670756	15.429447852760736	0.1142849803658752	22	439	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1283	0	0.10341906547546387	11500	7.570785045623779	5804	49.5304347826087	
2518204246.177587	51.028	3.05360824742268	30.554639175257734	15.804123711340207	0.1142849803658752	23	454	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1330	0	0.09681534767150879	12000	7.667600393295288	6018	49.85000000000001	
1180693703.5994015	47.388	3.0228215767634854	29.66182572614108	15.342323651452283	0.1139996605135415	24	472	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1368	0	0.1233987808227539	12500	7.790999174118042	6238	50.096000000000004	
3194313.4049428008	51.562	3.0103092783505154	29.298969072164947	15.154639175257731	0.1139996605135415	25	487	180	5.0	87.0	45.0	22	3.0	29.0	15.0	1412	0	0.1005401611328125	13000	7.8915393352508545	6435	50.5	
1281920132.2132704	51.004	3.020533880903491	29.595482546201232	15.30800821355236	0.1139996605135415	26	500	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1447	0	0.1116478443145752	13500	8.00318717956543	6597	51.13333333333333	
1168757101.1523564	50.416	3.0123456790123457	29.358024691358025	15.185185185185185	0.1139996605135415	27	514	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1485	0	0.10432982444763184	14000	8.107517004013062	6765	51.67857142857143	
3551595393.6122327	52.462	3.0428571428571427	30.242857142857144	15.642857142857142	0.1139996605135415	28	525	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1518	0	0.10141921043395996	14500	8.208936214447021	6916	52.30344827586207	
1685856207.5313456	49.974	3.0395833333333333	30.147916666666667	15.59375	0.1139996605135415	29	545	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1555	0	0.10697531700134277	15000	8.315911531448364	7078	52.81333333333333	
1071448499155.1583	45.586	3.0269151138716355	29.78053830227743	15.403726708074535	0.1139996605135415	30	563	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1588	0	0.1066427230834961	15500	8.42255425453186	7222	53.406451612903226	
980602780.3697165	42.518	3.0497925311203318	30.443983402489625	15.746887966804978	0.11379568124266667	31	582	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1613	0	0.09766697883605957	16000	8.52022123336792	7392	53.8	
2379916191.3866177	42.02	3.0251572327044025	29.729559748427672	15.377358490566039	0.11379568124266667	32	606	180	6.0	116.0	60.0	22	3.0	29.0	15.0	1649	0	0.10697364807128906	16500	8.627194881439209	7544	54.278787878787874	
